"iid","gender","wave","pid","match","samerace","age_part","pref_part_att","pref_part_sin","pref_part_int","pref_part_fun","pref_part_amb","pref_part_sha","dec_part","part_att","part_sin","part_int","part_fun","part_amb","part_sha","part_lik","part_prob","part_met","age_self","field_cd","race","imprace","imprelig","goal","date","go_out","career_c"
394,0,15,403,0,1,22,20,25,20,15,5,15,0,4,7,6,4,4,NA,5,4,2,24,6,2,1,6,2,4,2,6
394,0,15,404,1,1,23,25,14,25,25,3,8,1,6,7,7,6,5,NA,7,7,2,24,6,2,1,6,2,4,2,6
394,0,15,405,0,0,30,30,25,20,15,5,5,0,6,10,10,10,9,9,8,5,2,24,6,2,1,6,2,4,2,6
394,0,15,406,0,0,27,20,20,20,20,20,0,0,4,2,3,3,1,0,3,0,2,24,6,2,1,6,2,4,2,6
394,0,15,407,0,1,24,30,15,15,15,15,10,0,6,8,8,7,7,9,7,6,2,24,6,2,1,6,2,4,2,6
394,0,15,408,0,0,24,20,10,20,20,10,20,0,5,5,9,8,7,5,5,5,2,24,6,2,1,6,2,4,2,6
394,0,15,409,0,1,23,20,15,20,20,10,15,0,6,9,9,7,8,4,6,5,2,24,6,2,1,6,2,4,2,6
394,0,15,410,0,1,27,20,20,20,20,10,10,0,5,10,7,3,5,2,1,5,2,24,6,2,1,6,2,4,2,6
394,0,15,411,0,1,34,35,15,15,25,10,0,0,6,9,8,7,4,5,6,7,2,24,6,2,1,6,2,4,2,6
394,0,15,412,0,1,27,75,5,5,5,5,5,0,7,6,6,6,6,6,6,6,2,24,6,2,1,6,2,4,2,6
394,0,15,413,0,1,26,10,10,30,30,5,15,0,6,8,7,6,6,6,6,5,2,24,6,2,1,6,2,4,2,6
394,0,15,414,0,1,29,95,1,1,1,1,1,1,7,8,6,5,6,1,7,2,2,24,6,2,1,6,2,4,2,6
394,0,15,415,0,1,31,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,24,6,2,1,6,2,4,2,6
395,0,15,397,0,1,24,20,21,21,22,6,10,0,8,8,7,8,7,7,7,6,2,33,6,2,1,2,3,4,2,6
395,0,15,398,0,1,29,45,10,10,30,0,5,0,5,8,7,7,NA,8,7,7,2,33,6,2,1,2,3,4,2,6
395,0,15,399,0,1,29,25,10,20,20,10,15,0,4,5,8,6,8,5,4,7,2,33,6,2,1,2,3,4,2,6
395,0,15,400,1,1,26,70,5,20,3,1,1,1,5,7,8,7,7,8,6.5,8,2,33,6,2,1,2,3,4,2,6
395,0,15,401,0,1,31,35,0,25,20,0,20,0,1,5,5,4,5,NA,3,3,2,33,6,2,1,2,3,4,2,6
395,0,15,402,0,0,29,25,20,15,25,10,5,0,6,7,5,6,5,4,4,2,2,33,6,2,1,2,3,4,2,6
395,0,15,403,0,1,22,20,25,20,15,5,15,1,6,7,6,NA,7,NA,6,5,2,33,6,2,1,2,3,4,2,6
395,0,15,404,0,1,23,25,14,25,25,3,8,0,6,6,8,5,6,NA,5,4,2,33,6,2,1,2,3,4,2,6
395,0,15,405,0,0,30,30,25,20,15,5,5,0,5,10,10,9,9,NA,8,6,2,33,6,2,1,2,3,4,2,6
395,0,15,406,1,0,27,20,20,20,20,20,0,1,8,8,8,8,8,8,8,2,NA,33,6,2,1,2,3,4,2,6
395,0,15,407,0,1,24,30,15,15,15,15,10,0,6,7,8,7,7,7,6,5,2,33,6,2,1,2,3,4,2,6
395,0,15,408,0,0,24,20,10,20,20,10,20,0,4,3,2,2,2,2,2,0,2,33,6,2,1,2,3,4,2,6
395,0,15,409,0,1,23,20,15,20,20,10,15,0,7,6,7,6,5,5,6,6,2,33,6,2,1,2,3,4,2,6
395,0,15,410,0,1,27,20,20,20,20,10,10,0,4,6,8,3,6,2,4,1,2,33,6,2,1,2,3,4,2,6
395,0,15,411,0,1,34,35,15,15,25,10,0,0,8,10,10,8,9,5,5,4,2,33,6,2,1,2,3,4,2,6
395,0,15,412,0,1,27,75,5,5,5,5,5,0,7,8,8,9,8,5,5,5,2,33,6,2,1,2,3,4,2,6
395,0,15,413,0,1,26,10,10,30,30,5,15,0,6,7,6,6,6,6,6,5,2,33,6,2,1,2,3,4,2,6
395,0,15,414,0,1,29,95,1,1,1,1,1,1,7,8,8,7,8,6,7,1,2,33,6,2,1,2,3,4,2,6
395,0,15,415,0,1,31,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,33,6,2,1,2,3,4,2,6
396,0,15,397,0,0,24,20,21,21,22,6,10,0,6,8,8,8,7,7,7,6,2,25,15,4,1,5,2,7,2,6
396,0,15,398,0,0,29,45,10,10,30,0,5,0,8,8,7,7,NA,NA,6,3,2,25,15,4,1,5,2,7,2,6
396,0,15,399,0,0,29,25,10,20,20,10,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,15,4,1,5,2,7,2,6
396,0,15,400,0,0,26,70,5,20,3,1,1,0,4,8,7,7,6,NA,6,7,2,25,15,4,1,5,2,7,2,6
396,0,15,401,0,0,31,35,0,25,20,0,20,0,1,6,8,4,4,5,3,6,2,25,15,4,1,5,2,7,2,6
396,0,15,402,0,1,29,25,20,15,25,10,5,1,6,7,6,6,6,7,5,5,2,25,15,4,1,5,2,7,2,6
396,0,15,403,0,0,22,20,25,20,15,5,15,1,5,6,6,7,5,3,6,6,2,25,15,4,1,5,2,7,2,6
396,0,15,404,0,0,23,25,14,25,25,3,8,0,5,7,7,4,5,NA,5,4,2,25,15,4,1,5,2,7,2,6
396,0,15,405,0,0,30,30,25,20,15,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,15,4,1,5,2,7,2,6
396,0,15,406,0,1,27,20,20,20,20,20,0,0,5,6,5,5,5,3,5,5,NA,25,15,4,1,5,2,7,2,6
396,0,15,407,0,0,24,30,15,15,15,15,10,0,6,6,7,3,7,8,6,6,2,25,15,4,1,5,2,7,2,6
396,0,15,408,1,0,24,20,10,20,20,10,20,1,5,8,9,8,8,7,8,8,1,25,15,4,1,5,2,7,2,6
396,0,15,409,0,0,23,20,15,20,20,10,15,0,7,8,7,7,7,8,7,6,2,25,15,4,1,5,2,7,2,6
396,0,15,410,0,0,27,20,20,20,20,10,10,0,3,4,3,2,3,1,2,4,2,25,15,4,1,5,2,7,2,6
396,0,15,411,0,0,34,35,15,15,25,10,0,0,4,9,8,7,9,5,4,7,2,25,15,4,1,5,2,7,2,6
396,0,15,412,0,0,27,75,5,5,5,5,5,0,6,8,8,7,8,7,5,7,2,25,15,4,1,5,2,7,2,6
396,0,15,413,0,0,26,10,10,30,30,5,15,0,6,7,6,6,6,5,6,5,2,25,15,4,1,5,2,7,2,6
396,0,15,414,1,0,29,95,1,1,1,1,1,1,8,8,8,6,8,4,6,1,2,25,15,4,1,5,2,7,2,6
396,0,15,415,0,0,31,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,25,15,4,1,5,2,7,2,6
397,1,15,379,0,1,38,15,15,20,15,15,20,0,7,9,9,7,8,8,8,3,2,24,1,2,3,2,2,5,2,1
397,1,15,380,0,0,33,20,20,20,15,15,10,1,4,7,7,5,7,7,6,5,2,24,1,2,3,2,2,5,2,1
397,1,15,381,0,1,24,20,10,20,35,5,10,0,5,8,9,4,9,3,7,5,2,24,1,2,3,2,2,5,2,1
397,1,15,382,0,1,28,25,25,25,10,10,5,0,5,5,5,5,5,5,5,5,2,24,1,2,3,2,2,5,2,1
397,1,15,383,1,1,27,25,20,10,20,15,10,1,8,7,8,7,NA,NA,8,5,2,24,1,2,3,2,2,5,2,1
397,1,15,384,0,1,23,20,20,20,20,20,0,0,7,10,10,4,10,4,3,8,2,24,1,2,3,2,2,5,2,1
397,1,15,385,0,1,25,25,20,20,20,10,5,0,6,8,8,7,7,NA,8,7,2,24,1,2,3,2,2,5,2,1
397,1,15,386,1,1,26,15,10,30,10,15,20,1,7,8,8,7,NA,NA,7,7,2,24,1,2,3,2,2,5,2,1
397,1,15,387,0,1,25,20,15,25,15,15,10,0,7,8,8,7,8,7,7,7,2,24,1,2,3,2,2,5,2,1
397,1,15,388,0,1,24,22,17,15,15,15,16,0,4,8,8,6,8,6,4,4,2,24,1,2,3,2,2,5,2,1
397,1,15,389,0,1,21,20,30,20,20,0,10,0,6,10,10,2,10,NA,6,2,2,24,1,2,3,2,2,5,2,1
397,1,15,390,0,0,30,10,20,20,10,10,30,1,6,10,6,6,6,NA,6,8,2,24,1,2,3,2,2,5,2,1
397,1,15,391,0,1,28,35,0,35,10,10,10,0,5,9,5,3,6,3,3,5,2,24,1,2,3,2,2,5,2,1
397,1,15,392,0,1,26,15,20,15,30,10,10,0,2,2,2,2,5,2,2,1,2,24,1,2,3,2,2,5,2,1
397,1,15,393,1,1,22,8,20,25,25,12,10,1,8,8,8,8,7,7,8,7,2,24,1,2,3,2,2,5,2,1
397,1,15,394,0,1,24,18,19,16,15,15,17,0,5,8,8,7,7,7,7,6,2,24,1,2,3,2,2,5,2,1
397,1,15,395,0,1,33,20,20,20,10,10,20,0,4,6,6,6,6,7,6,6,2,24,1,2,3,2,2,5,2,1
397,1,15,396,0,0,25,15,18,18,18,15,16,1,7,8,9,6,8,7,6,6,2,24,1,2,3,2,2,5,2,1
398,1,15,379,0,1,38,15,15,20,15,15,20,0,7,7,7,7,7,7,7,1,1,29,8,2,7,2,2,3,1,7
398,1,15,380,0,0,33,20,20,20,15,15,10,1,8,8,7,7,7,7,8,7,2,29,8,2,7,2,2,3,1,7
398,1,15,381,0,1,24,20,10,20,35,5,10,0,8,7,8,8,6,6,7,6,2,29,8,2,7,2,2,3,1,7
398,1,15,382,0,1,28,25,25,25,10,10,5,0,6,6,6,10,6,8,5,5,2,29,8,2,7,2,2,3,1,7
398,1,15,383,0,1,27,25,20,10,20,15,10,0,2,1,3,NA,NA,NA,2,5,2,29,8,2,7,2,2,3,1,7
398,1,15,384,1,1,23,20,20,20,20,20,0,1,10,10,10,10,7,6,10,9,2,29,8,2,7,2,2,3,1,7
398,1,15,385,1,1,25,25,20,20,20,10,5,1,8,5,8,10,8,5,8,9,2,29,8,2,7,2,2,3,1,7
398,1,15,386,0,1,26,15,10,30,10,15,20,1,8,6,7,8,NA,NA,7,6,2,29,8,2,7,2,2,3,1,7
398,1,15,387,1,1,25,20,15,25,15,15,10,1,8,9,9,9,9,8,9,8,2,29,8,2,7,2,2,3,1,7
398,1,15,388,0,1,24,22,17,15,15,15,16,0,5,6,6,6,6,6,5,3,2,29,8,2,7,2,2,3,1,7
398,1,15,389,1,1,21,20,30,20,20,0,10,1,6,10,10,10,NA,8,8,9,2,29,8,2,7,2,2,3,1,7
398,1,15,390,0,0,30,10,20,20,10,10,30,1,8,8,8,8,NA,NA,6,8,2,29,8,2,7,2,2,3,1,7
398,1,15,391,0,1,28,35,0,35,10,10,10,0,7,6,6,6,6,4,6,5,2,29,8,2,7,2,2,3,1,7
398,1,15,392,1,1,26,15,20,15,30,10,10,1,8,8,9,10,9,6,9,5,2,29,8,2,7,2,2,3,1,7
398,1,15,393,1,1,22,8,20,25,25,12,10,1,7,8,8,7,6,6,8,6,2,29,8,2,7,2,2,3,1,7
398,1,15,394,0,1,24,18,19,16,15,15,17,1,8,9,7,8,6,8,8,8.5,2,29,8,2,7,2,2,3,1,7
398,1,15,395,0,1,33,20,20,20,10,10,20,1,6,9,NA,9,NA,9,8,8,2,29,8,2,7,2,2,3,1,7
398,1,15,396,0,0,25,15,18,18,18,15,16,1,8,9,8,9,9,5,8,3,2,29,8,2,7,2,2,3,1,7
399,1,15,379,0,1,38,15,15,20,15,15,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,8,2,1,1,2,4,2,7
399,1,15,380,0,0,33,20,20,20,15,15,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,8,2,1,1,2,4,2,7
399,1,15,381,0,1,24,20,10,20,35,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,8,2,1,1,2,4,2,7
399,1,15,382,0,1,28,25,25,25,10,10,5,1,5,5,5,5,5,8,5,5,2,29,8,2,1,1,2,4,2,7
399,1,15,383,0,1,27,25,20,10,20,15,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,8,2,1,1,2,4,2,7
399,1,15,384,0,1,23,20,20,20,20,20,0,1,10,10,10,10,10,7,9,8,2,29,8,2,1,1,2,4,2,7
399,1,15,385,0,1,25,25,20,20,20,10,5,0,7,8,8,9,8,7,7,6,2,29,8,2,1,1,2,4,2,7
399,1,15,386,0,1,26,15,10,30,10,15,20,1,8,8,7,7,NA,NA,7,6,2,29,8,2,1,1,2,4,2,7
399,1,15,387,0,1,25,20,15,25,15,15,10,1,7,7,8,8,7,7,7,7,2,29,8,2,1,1,2,4,2,7
399,1,15,388,1,1,24,22,17,15,15,15,16,1,6,7,8,6,8,6,6,9,2,29,8,2,1,1,2,4,2,7
399,1,15,389,0,1,21,20,30,20,20,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,8,2,1,1,2,4,2,7
399,1,15,390,0,0,30,10,20,20,10,10,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,8,2,1,1,2,4,2,7
399,1,15,391,0,1,28,35,0,35,10,10,10,0,7,6,6,3,5,5,5,6,2,29,8,2,1,1,2,4,2,7
399,1,15,392,0,1,26,15,20,15,30,10,10,0,5,3,5,1,10,1,2,3,2,29,8,2,1,1,2,4,2,7
399,1,15,393,0,1,22,8,20,25,25,12,10,1,7,8,9,8,8,7,7,6,2,29,8,2,1,1,2,4,2,7
399,1,15,394,0,1,24,18,19,16,15,15,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,8,2,1,1,2,4,2,7
399,1,15,395,0,1,33,20,20,20,10,10,20,0,7,6,8,8,NA,NA,6,6,2,29,8,2,1,1,2,4,2,7
399,1,15,396,0,0,25,15,18,18,18,15,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,8,2,1,1,2,4,2,7
400,1,15,379,1,1,38,15,15,20,15,15,20,1,8,9,9,6,9,8,8,2,2,26,8,2,7,7,5,4,2,7
400,1,15,380,0,0,33,20,20,20,15,15,10,1,6,8,8,7,7,7,7,3,2,26,8,2,7,7,5,4,2,7
400,1,15,381,0,1,24,20,10,20,35,5,10,0,8,6,8,6,6,6,7,6,2,26,8,2,7,7,5,4,2,7
400,1,15,382,0,1,28,25,25,25,10,10,5,1,6,8,8,8,8,8,7,5,2,26,8,2,7,7,5,4,2,7
400,1,15,383,1,1,27,25,20,10,20,15,10,1,6,6,6,NA,9,NA,8,7,2,26,8,2,7,7,5,4,2,7
400,1,15,384,1,1,23,20,20,20,20,20,0,1,10,10,10,10,10,10,10,9,2,26,8,2,7,7,5,4,2,7
400,1,15,385,0,1,25,25,20,20,20,10,5,1,5,9,9,9,9,NA,8,7,2,26,8,2,7,7,5,4,2,7
400,1,15,386,0,1,26,15,10,30,10,15,20,1,8,8,8,8,8,NA,8,6,2,26,8,2,7,7,5,4,2,7
400,1,15,387,1,1,25,20,15,25,15,15,10,1,7,9,9,8,9,8,8,8,2,26,8,2,7,7,5,4,2,7
400,1,15,388,0,1,24,22,17,15,15,15,16,0,5,8,8,7,8,7,5,5,NA,26,8,2,7,7,5,4,2,7
400,1,15,389,1,1,21,20,30,20,20,0,10,1,8,10,10,7,NA,NA,7,7,2,26,8,2,7,7,5,4,2,7
400,1,15,390,0,0,30,10,20,20,10,10,30,1,8,6,8,6,8,NA,4,1,2,26,8,2,7,7,5,4,2,7
400,1,15,391,0,1,28,35,0,35,10,10,10,0,6,5,5,5,5,5,5,5,2,26,8,2,7,7,5,4,2,7
400,1,15,392,0,1,26,15,20,15,30,10,10,1,7,7,8,7,10,5,7,4,2,26,8,2,7,7,5,4,2,7
400,1,15,393,0,1,22,8,20,25,25,12,10,0,6,6,8,6,9,6,5,5,2,26,8,2,7,7,5,4,2,7
400,1,15,394,0,1,24,18,19,16,15,15,17,1,8,8,7,8,9,8,8.5,7,2,26,8,2,7,7,5,4,2,7
400,1,15,395,1,1,33,20,20,20,10,10,20,1,8,6,7,7,9,NA,6,6,2,26,8,2,7,7,5,4,2,7
400,1,15,396,0,0,25,15,18,18,18,15,16,1,8,9,9,7,9,5,8,3,2,26,8,2,7,7,5,4,2,7
401,1,15,379,0,1,38,15,15,20,15,15,20,0,7,8,9,5,7,5,7,2,2,31,8,2,1,1,2,4,1,7
401,1,15,380,0,0,33,20,20,20,15,15,10,1,5,7,7,7,7,7,7,5,NA,31,8,2,1,1,2,4,1,7
401,1,15,381,0,1,24,20,10,20,35,5,10,1,7,7,6,6,8,7,6,5,2,31,8,2,1,1,2,4,1,7
401,1,15,382,0,1,28,25,25,25,10,10,5,0,6,8,8,6,8,5,6,5,2,31,8,2,1,1,2,4,1,7
401,1,15,383,0,1,27,25,20,10,20,15,10,1,4,5,6,NA,NA,NA,6,5,2,31,8,2,1,1,2,4,1,7
401,1,15,384,0,1,23,20,20,20,20,20,0,1,7,10,10,8,10,7,6,10,2,31,8,2,1,1,2,4,1,7
401,1,15,385,0,1,25,25,20,20,20,10,5,0,7,8,9,8,9,6,8,4,2,31,8,2,1,1,2,4,1,7
401,1,15,386,0,1,26,15,10,30,10,15,20,1,7,8,8,7,8,NA,7,7,2,31,8,2,1,1,2,4,1,7
401,1,15,387,0,1,25,20,15,25,15,15,10,0,6,8,8,7,7,6,6,7,2,31,8,2,1,1,2,4,1,7
401,1,15,388,0,1,24,22,17,15,15,15,16,0,5,8,8,6,6,8,4,3,2,31,8,2,1,1,2,4,1,7
401,1,15,389,1,1,21,20,30,20,20,0,10,1,7,10,10,2,8,3,7,7,2,31,8,2,1,1,2,4,1,7
401,1,15,390,0,0,30,10,20,20,10,10,30,1,6,10,10,6,NA,NA,6,6,2,31,8,2,1,1,2,4,1,7
401,1,15,391,0,1,28,35,0,35,10,10,10,1,8,8,8,6,9,7,7,5,2,31,8,2,1,1,2,4,1,7
401,1,15,392,0,1,26,15,20,15,30,10,10,0,5,9,9,4,9,2,4,5,2,31,8,2,1,1,2,4,1,7
401,1,15,393,0,1,22,8,20,25,25,12,10,1,8,8,8,8,8,9,8,6,2,31,8,2,1,1,2,4,1,7
401,1,15,394,0,1,24,18,19,16,15,15,17,0,6,9,8,6,8,5,6,3,2,31,8,2,1,1,2,4,1,7
401,1,15,395,0,1,33,20,20,20,10,10,20,0,6,9,8,6,NA,NA,6,6,2,31,8,2,1,1,2,4,1,7
401,1,15,396,0,0,25,15,18,18,18,15,16,0,7,9,8,5,8,3,4,1,2,31,8,2,1,1,2,4,1,7
402,1,15,379,1,0,38,15,15,20,15,15,20,1,7,9,9,8,9,5,8,2,2,29,2,4,1,1,3,4,2,7
402,1,15,380,0,0,33,20,20,20,15,15,10,0,4,5,7,3,7,2,3,1,2,29,2,4,1,1,3,4,2,7
402,1,15,381,0,0,24,20,10,20,35,5,10,0,6,8,8,8,9,5,7,4,2,29,2,4,1,1,3,4,2,7
402,1,15,382,0,0,28,25,25,25,10,10,5,0,6,7,8,9,10,7,6,5,2,29,2,4,1,1,3,4,2,7
402,1,15,383,0,0,27,25,20,10,20,15,10,0,3,9,9,8,8,NA,4,8,2,29,2,4,1,1,3,4,2,7
402,1,15,384,0,0,23,20,20,20,20,20,0,0,6,10,9,4,8,4,4,4,2,29,2,4,1,1,3,4,2,7
402,1,15,385,0,0,25,25,20,20,20,10,5,0,5,7,9,9,8,5,6,4,2,29,2,4,1,1,3,4,2,7
402,1,15,386,0,0,26,15,10,30,10,15,20,0,7,7,7,7,NA,5,5,6,2,29,2,4,1,1,3,4,2,7
402,1,15,387,0,0,25,20,15,25,15,15,10,0,6,8,8,7,8,7,6,7,2,29,2,4,1,1,3,4,2,7
402,1,15,388,0,0,24,22,17,15,15,15,16,0,3,8,8,8,8,7,2,2,2,29,2,4,1,1,3,4,2,7
402,1,15,389,0,0,21,20,30,20,20,0,10,0,4,10,8,5,10,3,6,6,2,29,2,4,1,1,3,4,2,7
402,1,15,390,0,1,30,10,20,20,10,10,30,1,6,10,8,6,NA,NA,6,6,2,29,2,4,1,1,3,4,2,7
402,1,15,391,0,0,28,35,0,35,10,10,10,0,5,8,6,5,9,3,5,7,2,29,2,4,1,1,3,4,2,7
402,1,15,392,0,0,26,15,20,15,30,10,10,0,2,8,9,4,10,3,4,2,2,29,2,4,1,1,3,4,2,7
402,1,15,393,0,0,22,8,20,25,25,12,10,0,6,8,7,6,7,6,6,5,2,29,2,4,1,1,3,4,2,7
402,1,15,394,0,0,24,18,19,16,15,15,17,0,5,9,9,7,7,8,7,7,2,29,2,4,1,1,3,4,2,7
402,1,15,395,0,0,33,20,20,20,10,10,20,0,5,10,9,8,8,8,8,8,2,29,2,4,1,1,3,4,2,7
402,1,15,396,0,1,25,15,18,18,18,15,16,0,6,9,9,6,9,2,3,1,2,29,2,4,1,1,3,4,2,7
403,1,15,379,0,1,38,15,15,20,15,15,20,0,6,9,9,6,9,5,7,2,2,22,5,2,6,6,5,5,3,7
403,1,15,380,0,0,33,20,20,20,15,15,10,1,4,7,7,7,7,7,6,NA,2,22,5,2,6,6,5,5,3,7
403,1,15,381,0,1,24,20,10,20,35,5,10,0,6,8,8,7,6,6,6,5,2,22,5,2,6,6,5,5,3,7
403,1,15,382,0,1,28,25,25,25,10,10,5,0,5,8,8,8,8,5,5,5,2,22,5,2,6,6,5,5,3,7
403,1,15,383,0,1,27,25,20,10,20,15,10,0,2,5,NA,NA,NA,NA,3,2,2,22,5,2,6,6,5,5,3,7
403,1,15,384,0,1,23,20,20,20,20,20,0,0,4,10,9,4,9,5,4,9,2,22,5,2,6,6,5,5,3,7
403,1,15,385,0,1,25,25,20,20,20,10,5,0,4,10,10,4,4,NA,5,4,2,22,5,2,6,6,5,5,3,7
403,1,15,386,0,1,26,15,10,30,10,15,20,0,7,8,8,7,7,NA,6,5,2,22,5,2,6,6,5,5,3,7
403,1,15,387,0,1,25,20,15,25,15,15,10,0,6,8,8,7,7,7,6,7,2,22,5,2,6,6,5,5,3,7
403,1,15,388,0,1,24,22,17,15,15,15,16,0,5,8,8,7,6,5,4,5,2,22,5,2,6,6,5,5,3,7
403,1,15,389,0,1,21,20,30,20,20,0,10,0,6,10,10,3,NA,2,5,7,2,22,5,2,6,6,5,5,3,7
403,1,15,390,0,0,30,10,20,20,10,10,30,1,6,10,10,6,NA,NA,6,8,2,22,5,2,6,6,5,5,3,7
403,1,15,391,0,1,28,35,0,35,10,10,10,0,5,5,5,3,3,3,4,7,2,22,5,2,6,6,5,5,3,7
403,1,15,392,0,1,26,15,20,15,30,10,10,0,2,10,8,7,9,2,5,6,2,22,5,2,6,6,5,5,3,7
403,1,15,393,1,1,22,8,20,25,25,12,10,1,7,9,7,7,6,5,7,5,2,22,5,2,6,6,5,5,3,7
403,1,15,394,0,1,24,18,19,16,15,15,17,0,3,5,6,6,8,4,4,2,2,22,5,2,6,6,5,5,3,7
403,1,15,395,0,1,33,20,20,20,10,10,20,0,5,8,8,8,9,NA,7,7,2,22,5,2,6,6,5,5,3,7
403,1,15,396,0,0,25,15,18,18,18,15,16,0,5,9,8,6,7,5,6,5,2,22,5,2,6,6,5,5,3,7
404,1,15,379,0,1,38,15,15,20,15,15,20,0,9,9,9,6,8,5,8,2,2,23,5,2,1,4,2,5,2,7
404,1,15,380,0,0,33,20,20,20,15,15,10,1,9,9,7,7,7,7,7,NA,2,23,5,2,1,4,2,5,2,7
404,1,15,381,0,1,24,20,10,20,35,5,10,0,8,7,6,6,5,5,7,5,2,23,5,2,1,4,2,5,2,7
404,1,15,382,1,1,28,25,25,25,10,10,5,1,8,8,8,6,8,4,6,5,2,23,5,2,1,4,2,5,2,7
404,1,15,383,1,1,27,25,20,10,20,15,10,1,10.5,9,7,7,NA,NA,10,9,2,23,5,2,1,4,2,5,2,7
404,1,15,384,1,1,23,20,20,20,20,20,0,1,10,10,9,10,10,7,5,9,2,23,5,2,1,4,2,5,2,7
404,1,15,385,1,1,25,25,20,20,20,10,5,1,10,9,9,8,8,NA,6,5,2,23,5,2,1,4,2,5,2,7
404,1,15,386,0,1,26,15,10,30,10,15,20,0,7,7,7,7,7,5,5,5,2,23,5,2,1,4,2,5,2,7
404,1,15,387,1,1,25,20,15,25,15,15,10,1,9,8,8,8,8,7,8,7,2,23,5,2,1,4,2,5,2,7
404,1,15,388,0,1,24,22,17,15,15,15,16,0,5,7,7,6,7,6,4,4,2,23,5,2,1,4,2,5,2,7
404,1,15,389,1,1,21,20,30,20,20,0,10,1,8,10,10,8,NA,NA,9,9,2,23,5,2,1,4,2,5,2,7
404,1,15,390,1,0,30,10,20,20,10,10,30,1,8,10,10,6,NA,NA,6,NA,2,23,5,2,1,4,2,5,2,7
404,1,15,391,0,1,28,35,0,35,10,10,10,0,9,8,6,6,6,6,7,5,2,23,5,2,1,4,2,5,2,7
404,1,15,392,1,1,26,15,20,15,30,10,10,1,9,8,8,8,7,7,8,6,2,23,5,2,1,4,2,5,2,7
404,1,15,393,0,1,22,8,20,25,25,12,10,0,7,7,6,6,6,5,6,6,2,23,5,2,1,4,2,5,2,7
404,1,15,394,1,1,24,18,19,16,15,15,17,1,8,7,7,7,7,8,8,8,2,23,5,2,1,4,2,5,2,7
404,1,15,395,0,1,33,20,20,20,10,10,20,0,7,8,NA,6,NA,NA,6,6,2,23,5,2,1,4,2,5,2,7
404,1,15,396,0,0,25,15,18,18,18,15,16,1,8,9,8,6,9,4,5,4,2,23,5,2,1,4,2,5,2,7
405,1,15,379,0,0,38,15,15,20,15,15,20,1,6,8,9,6,7,7,7,4,2,30,13,1,1,1,4,5,5,9
405,1,15,380,0,1,33,20,20,20,15,15,10,1,5,6,7,6,8,5,5,2,2,30,13,1,1,1,4,5,5,9
405,1,15,381,0,0,24,20,10,20,35,5,10,0,8,9,8,7,8,7,8,5,2,30,13,1,1,1,4,5,5,9
405,1,15,382,0,0,28,25,25,25,10,10,5,0,5,9,9,8,9,8,8,5,2,30,13,1,1,1,4,5,5,9
405,1,15,383,0,0,27,25,20,10,20,15,10,0,2,9,8,7,NA,NA,3,3,2,30,13,1,1,1,4,5,5,9
405,1,15,384,0,0,23,20,20,20,20,20,0,0,7,10,10,10,10,7,4,9,2,30,13,1,1,1,4,5,5,9
405,1,15,385,0,0,25,25,20,20,20,10,5,0,4,9,10,8,8,NA,6,5,2,30,13,1,1,1,4,5,5,9
405,1,15,386,0,0,26,15,10,30,10,15,20,0,7,8,8,6,8,6,6,6,2,30,13,1,1,1,4,5,5,9
405,1,15,387,0,0,25,20,15,25,15,15,10,0,6,8,8,7,8,7,6,6,2,30,13,1,1,1,4,5,5,9
405,1,15,388,0,0,24,22,17,15,15,15,16,0,3,8,8,8,8,7,3,2,2,30,13,1,1,1,4,5,5,9
405,1,15,389,0,0,21,20,30,20,20,0,10,0,8,10,10,2,10,NA,6,4,2,30,13,1,1,1,4,5,5,9
405,1,15,390,0,0,30,10,20,20,10,10,30,1,4,8,6,6,6,NA,4,6,2,30,13,1,1,1,4,5,5,9
405,1,15,391,0,0,28,35,0,35,10,10,10,0,5,8,7,5,8,3,6,6,2,30,13,1,1,1,4,5,5,9
405,1,15,392,0,0,26,15,20,15,30,10,10,0,5,10,10,7,10,5,6,2,2,30,13,1,1,1,4,5,5,9
405,1,15,393,0,0,22,8,20,25,25,12,10,1,6,8,8,6,8,5,6,5,2,30,13,1,1,1,4,5,5,9
405,1,15,394,0,0,24,18,19,16,15,15,17,0,5,7,8,6,7,5,6,5,2,30,13,1,1,1,4,5,5,9
405,1,15,395,0,0,33,20,20,20,10,10,20,0,6,7,8,8,9,8,7,7,2,30,13,1,1,1,4,5,5,9
405,1,15,396,0,0,25,15,18,18,18,15,16,1,5,8,9,8,9,7,6,7,2,30,13,1,1,1,4,5,5,9
